Portugal, Death rates (cohort 5x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1930-1939      5-9             0.003207        0.003503        0.003358
1930-1939     10-14            0.001637        0.001725        0.001681
1930-1939     15-19            0.001601        0.001870        0.001734
1930-1939     20-24            0.001286        0.001947        0.001607
1930-1939     25-29            0.001206        0.002063        0.001617
1930-1939     30-34            0.001253        0.002458        0.001825
1930-1939     35-39            0.001564        0.003137        0.002308
1930-1939     40-44            0.002018        0.004321        0.003110
1930-1939     45-49            0.002755        0.005957        0.004274
1930-1939     50-54            0.003749        0.008278        0.005891
1930-1939     55-59            0.005061        0.011579        0.008118
1930-1939     60-64            0.007076        0.015991        0.011204
1930-1939     65-69            0.010225        0.022284        0.015688
1930-1939     70-74            0.015864        0.031315        0.022614
1930-1939     75-79            0.026073        0.046403        0.034511
1930-1939     80-84            0.047219        0.074030        0.057642
1930-1939     85-89                   .               .               .
1930-1939     90-94                   .               .               .
1930-1939     95-99                   .               .               .
1930-1939    100-104                  .               .               .
1930-1939    105-109                  .               .               .
1930-1939    110+                     .               .               .
1940-1949        0             0.122110        0.138204        0.130420
1940-1949      1-4             0.017626        0.018364        0.018003
1940-1949      5-9             0.001687        0.001915        0.001803
1940-1949     10-14            0.000692        0.000924        0.000808
1940-1949     15-19            0.000673        0.001274        0.000968
1940-1949     20-24            0.000771        0.001587        0.001161
1940-1949     25-29            0.000842        0.001808        0.001300
1940-1949     30-34            0.000976        0.002069        0.001497
1940-1949     35-39            0.001274        0.002527        0.001874
1940-1949     40-44            0.001723        0.003477        0.002564
1940-1949     45-49            0.002354        0.004877        0.003562
1940-1949     50-54            0.003164        0.006829        0.004910
1940-1949     55-59            0.004019        0.009195        0.006462
1940-1949     60-64            0.005334        0.012459        0.008645
1940-1949     65-69            0.007649        0.017232        0.012005
1940-1949     70-74            0.011941        0.024731        0.017575
1940-1949     75-79                   .               .               .
1940-1949     80-84                   .               .               .
1940-1949     85-89                   .               .               .
1940-1949     90-94                   .               .               .
1940-1949     95-99                   .               .               .
1940-1949    100-104                  .               .               .
1940-1949    105-109                  .               .               .
1940-1949    110+                     .               .               .
1950-1959        0             0.087738        0.102551        0.095349
1950-1959      1-4             0.009817        0.010265        0.010046
1950-1959      5-9             0.001075        0.001288        0.001183
1950-1959     10-14            0.000503        0.000769        0.000637
1950-1959     15-19            0.000549        0.001511        0.001025
1950-1959     20-24            0.000623        0.001985        0.001296
1950-1959     25-29            0.000650        0.001853        0.001245
1950-1959     30-34            0.000812        0.002097        0.001444
1950-1959     35-39            0.001065        0.002694        0.001861
1950-1959     40-44            0.001496        0.003580        0.002512
1950-1959     45-49            0.001992        0.004729        0.003323
1950-1959     50-54            0.002513        0.006282        0.004331
1950-1959     55-59            0.003210        0.008350        0.005653
1950-1959     60-64            0.004454        0.011419        0.007710
1950-1959     65-69                   .               .               .
1950-1959     70-74                   .               .               .
1950-1959     75-79                   .               .               .
1950-1959     80-84                   .               .               .
1950-1959     85-89                   .               .               .
1950-1959     90-94                   .               .               .
1950-1959     95-99                   .               .               .
1950-1959    100-104                  .               .               .
1950-1959    105-109                  .               .               .
1950-1959    110+                     .               .               .
1960-1969        0             0.066604        0.079348        0.073163
1960-1969      1-4             0.004677        0.005070        0.004878
1960-1969      5-9             0.000657        0.000930        0.000796
1960-1969     10-14            0.000408        0.000693        0.000553
1960-1969     15-19            0.000548        0.001590        0.001075
1960-1969     20-24            0.000533        0.001951        0.001245
1960-1969     25-29            0.000607        0.002081        0.001340
1960-1969     30-34            0.000737        0.002390        0.001553
1960-1969     35-39            0.000922        0.002550        0.001723
1960-1969     40-44            0.001173        0.002963        0.002048
1960-1969     45-49            0.001591        0.003802        0.002658
1960-1969     50-54            0.002126        0.005335        0.003653
1960-1969     55-59                   .               .               .
1960-1969     60-64                   .               .               .
1960-1969     65-69                   .               .               .
1960-1969     70-74                   .               .               .
1960-1969     75-79                   .               .               .
1960-1969     80-84                   .               .               .
1960-1969     85-89                   .               .               .
1960-1969     90-94                   .               .               .
1960-1969     95-99                   .               .               .
1960-1969    100-104                  .               .               .
1960-1969    105-109                  .               .               .
1960-1969    110+                     .               .               .
1970-1979        0             0.034804        0.043562        0.039312
1970-1979      1-4             0.001614        0.001887        0.001754
1970-1979      5-9             0.000391        0.000633        0.000515
1970-1979     10-14            0.000294        0.000513        0.000406
1970-1979     15-19            0.000390        0.001324        0.000864
1970-1979     20-24            0.000467        0.001691        0.001085
1970-1979     25-29            0.000446        0.001565        0.001006
1970-1979     30-34            0.000508        0.001380        0.000938
1970-1979     35-39            0.000629        0.001423        0.001015
1970-1979     40-44            0.000889        0.001887        0.001368
1970-1979     45-49                   .               .               .
1970-1979     50-54                   .               .               .
1970-1979     55-59                   .               .               .
1970-1979     60-64                   .               .               .
1970-1979     65-69                   .               .               .
1970-1979     70-74                   .               .               .
1970-1979     75-79                   .               .               .
1970-1979     80-84                   .               .               .
1970-1979     85-89                   .               .               .
1970-1979     90-94                   .               .               .
1970-1979     95-99                   .               .               .
1970-1979    100-104                  .               .               .
1970-1979    105-109                  .               .               .
1970-1979    110+                     .               .               .
1980-1989        0             0.015861        0.019802        0.017890
1980-1989      1-4             0.000815        0.001073        0.000947
1980-1989      5-9             0.000300        0.000422        0.000363
1980-1989     10-14            0.000224        0.000367        0.000297
1980-1989     15-19            0.000293        0.000772        0.000538
1980-1989     20-24            0.000297        0.000868        0.000586
1980-1989     25-29            0.000273        0.000712        0.000491
1980-1989     30-34            0.000335        0.000732        0.000529
1980-1989     35-39                   .               .               .
1980-1989     40-44                   .               .               .
1980-1989     45-49                   .               .               .
1980-1989     50-54                   .               .               .
1980-1989     55-59                   .               .               .
1980-1989     60-64                   .               .               .
1980-1989     65-69                   .               .               .
1980-1989     70-74                   .               .               .
1980-1989     75-79                   .               .               .
1980-1989     80-84                   .               .               .
1980-1989     85-89                   .               .               .
1980-1989     90-94                   .               .               .
1980-1989     95-99                   .               .               .
1980-1989    100-104                  .               .               .
1980-1989    105-109                  .               .               .
1980-1989    110+                     .               .               .
